id_transacao,id_cliente,data_transacao,valor_transacao,categoria_transacao,metodo_pagamento,valor_com_taxa,transacao_valida
5461,619,2023-08-16 12:00:00,191.89,Entretenimento,Cartão de Crédito,201.4845,True
5462,811,2023-08-16 13:00:00,385.06,Saúde,Transferência Bancária,404.31300000000005,True
5463,245,2023-08-16 14:00:00,895.44,Educação,Cartão de Débito,940.2120000000001,True
5464,848,2023-08-16 15:00:00,19.76,Educação,Cartão de Débito,20.748,False
5465,450,2023-08-16 16:00:00,681.09,Alimentação,Cartão de Débito,715.1445000000001,True
5466,930,2023-08-16 17:00:00,482.39,Transporte,Cartão de Crédito,506.5095,True
5467,247,2023-08-16 18:00:00,169.44,Transporte,Dinheiro,177.912,True
5468,520,2023-08-16 19:00:00,327.81,Alimentação,Cartão de Débito,344.20050000000003,True
5469,141,2023-08-16 20:00:00,232.7,Entretenimento,Cartão de Débito,244.335,True
5470,362,2023-08-16 21:00:00,879.05,Alimentação,Dinheiro,923.0024999999999,True
5471,8,2023-08-16 22:00:00,487.05,Entretenimento,Cartão de Débito,511.40250000000003,True
5472,478,2023-08-16 23:00:00,567.46,Saúde,Transferência Bancária,595.8330000000001,True
5473,352,2023-08-17 00:00:00,597.75,Saúde,Cartão de Débito,627.6375,True
5474,996,2023-08-17 01:00:00,643.22,Alimentação,Dinheiro,675.3810000000001,True
5475,495,2023-08-17 02:00:00,500.6,Saúde,Cartão de Crédito,525.63,True
5476,606,2023-08-17 03:00:00,27.69,Transporte,Cartão de Crédito,29.074500000000004,False
5477,833,2023-08-17 04:00:00,341.38,Entretenimento,Transferência Bancária,358.449,True
5478,427,2023-08-17 05:00:00,192.03,Educação,Cartão de Débito,201.63150000000002,True
5479,39,2023-08-17 06:00:00,683.34,Educação,Cartão de Débito,717.5070000000001,True
5480,593,2023-08-17 07:00:00,66.14,Saúde,Dinheiro,69.447,True
5481,187,2023-08-17 08:00:00,568.17,Entretenimento,Dinheiro,596.5785,True
5482,596,2023-08-17 09:00:00,218.53,Transporte,Transferência Bancária,229.4565,True
5483,600,2023-08-17 10:00:00,949.36,Educação,Transferência Bancária,996.8280000000001,True
5484,754,2023-08-17 11:00:00,342.19,Transporte,Cartão de Débito,359.2995,True
5485,854,2023-08-17 12:00:00,331.97,Transporte,Cartão de Débito,348.56850000000003,True
5486,93,2023-08-17 13:00:00,924.15,Educação,Transferência Bancária,970.3575000000001,True
5487,86,2023-08-17 14:00:00,423.17,Educação,Cartão de Crédito,444.3285,True
5488,44,2023-08-17 15:00:00,963.23,Saúde,Cartão de Crédito,1011.3915000000001,True
5489,137,2023-08-17 16:00:00,33.93,Entretenimento,Cartão de Crédito,35.6265,False
5490,421,2023-08-17 17:00:00,313.28,Alimentação,Cartão de Crédito,328.94399999999996,True
5491,74,2023-08-17 18:00:00,669.53,Entretenimento,Transferência Bancária,703.0065,True
5492,548,2023-08-17 19:00:00,891.95,Alimentação,Dinheiro,936.5475000000001,True
5493,613,2023-08-17 20:00:00,263.84,Educação,Cartão de Crédito,277.032,True
5494,988,2023-08-17 21:00:00,931.17,Transporte,Transferência Bancária,977.7285,True
5495,512,2023-08-17 22:00:00,598.18,Entretenimento,Cartão de Crédito,628.0889999999999,True
5496,156,2023-08-17 23:00:00,803.0,Transporte,Cartão de Débito,843.1500000000001,True
5497,938,2023-08-18 00:00:00,403.24,Entretenimento,Cartão de Crédito,423.40200000000004,True
5498,255,2023-08-18 01:00:00,220.06,Entretenimento,Transferência Bancária,231.06300000000002,True
5499,171,2023-08-18 02:00:00,912.12,Transporte,Cartão de Débito,957.726,True
5500,981,2023-08-18 03:00:00,933.8,Saúde,Cartão de Débito,980.49,True
5501,728,2023-08-18 04:00:00,502.6,Educação,Cartão de Crédito,527.73,True
5502,170,2023-08-18 05:00:00,16.43,Saúde,Cartão de Crédito,17.2515,False
5503,764,2023-08-18 06:00:00,118.69,Saúde,Cartão de Débito,124.6245,True
5504,872,2023-08-18 07:00:00,577.3,Entretenimento,Dinheiro,606.165,True
5505,322,2023-08-18 08:00:00,33.54,Educação,Transferência Bancária,35.217,False
5506,567,2023-08-18 09:00:00,402.94,Entretenimento,Transferência Bancária,423.087,True
5507,456,2023-08-18 10:00:00,310.34,Alimentação,Transferência Bancária,325.85699999999997,True
5508,944,2023-08-18 11:00:00,717.2,Entretenimento,Transferência Bancária,753.0600000000001,True
5509,603,2023-08-18 12:00:00,65.02,Transporte,Transferência Bancária,68.271,True
5510,790,2023-08-18 13:00:00,493.84,Entretenimento,Cartão de Débito,518.532,True
5511,613,2023-08-18 14:00:00,583.32,Alimentação,Transferência Bancária,612.4860000000001,True
5512,155,2023-08-18 15:00:00,621.12,Entretenimento,Dinheiro,652.176,True
5513,889,2023-08-18 16:00:00,411.11,Alimentação,Dinheiro,431.6655,True
5514,349,2023-08-18 17:00:00,311.32,Educação,Cartão de Crédito,326.886,True
5515,451,2023-08-18 18:00:00,685.67,Entretenimento,Cartão de Crédito,719.9535,True
5516,876,2023-08-18 19:00:00,849.09,Alimentação,Cartão de Crédito,891.5445000000001,True
5517,653,2023-08-18 20:00:00,696.68,Educação,Cartão de Crédito,731.514,True
5518,173,2023-08-18 21:00:00,932.78,Transporte,Cartão de Débito,979.419,True
5519,10,2023-08-18 22:00:00,720.09,Saúde,Dinheiro,756.0945,True
5520,740,2023-08-18 23:00:00,766.97,Alimentação,Cartão de Débito,805.3185000000001,True
5521,265,2023-08-19 00:00:00,176.22,Transporte,Dinheiro,185.031,True
5522,438,2023-08-19 01:00:00,425.34,Educação,Cartão de Débito,446.60699999999997,True
5523,760,2023-08-19 02:00:00,490.2,Transporte,Dinheiro,514.71,True
5524,247,2023-08-19 03:00:00,263.73,Entretenimento,Cartão de Crédito,276.91650000000004,True
5525,667,2023-08-19 04:00:00,533.25,Saúde,Dinheiro,559.9125,True
5526,546,2023-08-19 05:00:00,297.88,Alimentação,Cartão de Crédito,312.774,True
5527,499,2023-08-19 06:00:00,690.63,Educação,Dinheiro,725.1615,True
5528,129,2023-08-19 07:00:00,475.59,Saúde,Cartão de Débito,499.3695,True
5529,672,2023-08-19 08:00:00,464.22,Educação,Transferência Bancária,487.43100000000004,True
5530,601,2023-08-19 09:00:00,983.81,Transporte,Dinheiro,1033.0004999999999,True
5531,605,2023-08-19 10:00:00,398.52,Educação,Cartão de Débito,418.446,True
5532,327,2023-08-19 11:00:00,368.67,Educação,Transferência Bancária,387.10350000000005,True
5533,753,2023-08-19 12:00:00,325.42,Transporte,Cartão de Débito,341.69100000000003,True
5534,835,2023-08-19 13:00:00,895.8,Transporte,Transferência Bancária,940.59,True
5535,980,2023-08-19 14:00:00,501.76,Saúde,Cartão de Crédito,526.848,True
5536,404,2023-08-19 15:00:00,604.01,Alimentação,Dinheiro,634.2105,True
5537,629,2023-08-19 16:00:00,189.01,Transporte,Cartão de Débito,198.4605,True
5538,606,2023-08-19 17:00:00,545.53,Saúde,Dinheiro,572.8065,True
5539,675,2023-08-19 18:00:00,281.9,Educação,Cartão de Crédito,295.995,True
5540,611,2023-08-19 19:00:00,733.33,Educação,Cartão de Crédito,769.9965000000001,True
5541,625,2023-08-19 20:00:00,834.2,Entretenimento,Dinheiro,875.9100000000001,True
5542,359,2023-08-19 21:00:00,717.66,Transporte,Cartão de Débito,753.543,True
5543,603,2023-08-19 22:00:00,732.94,Saúde,Cartão de Débito,769.5870000000001,True
5544,858,2023-08-19 23:00:00,517.35,Saúde,Cartão de Débito,543.2175000000001,True
5545,718,2023-08-20 00:00:00,715.0,Alimentação,Dinheiro,750.75,True
5546,17,2023-08-20 01:00:00,428.46,Saúde,Cartão de Débito,449.883,True
5547,274,2023-08-20 02:00:00,654.97,Transporte,Cartão de Débito,687.7185000000001,True
5548,685,2023-08-20 03:00:00,266.45,Saúde,Transferência Bancária,279.7725,True
5549,116,2023-08-20 04:00:00,79.06,Entretenimento,Cartão de Débito,83.013,True
5550,861,2023-08-20 05:00:00,419.34,Educação,Cartão de Crédito,440.307,True
5551,980,2023-08-20 06:00:00,467.16,Educação,Cartão de Débito,490.51800000000003,True
5552,693,2023-08-20 07:00:00,263.84,Saúde,Dinheiro,277.032,True
5553,91,2023-08-20 08:00:00,730.43,Saúde,Dinheiro,766.9515,True
5554,82,2023-08-20 09:00:00,82.81,Saúde,Cartão de Débito,86.9505,True
5555,324,2023-08-20 10:00:00,230.52,Saúde,Dinheiro,242.04600000000002,True
5556,961,2023-08-20 11:00:00,751.08,Entretenimento,Dinheiro,788.6340000000001,True
5557,114,2023-08-20 12:00:00,442.75,Transporte,Cartão de Débito,464.88750000000005,True
5558,769,2023-08-20 13:00:00,708.23,Entretenimento,Transferência Bancária,743.6415000000001,True
5559,58,2023-08-20 14:00:00,571.81,Entretenimento,Transferência Bancária,600.4005,True
5560,154,2023-08-20 15:00:00,951.21,Entretenimento,Transferência Bancária,998.7705000000001,True
5561,877,2023-08-20 16:00:00,601.82,Educação,Transferência Bancária,631.9110000000001,True
5562,404,2023-08-20 17:00:00,24.72,Entretenimento,Cartão de Crédito,25.956,False
5563,628,2023-08-20 18:00:00,359.35,Saúde,Cartão de Débito,377.31750000000005,True
5564,855,2023-08-20 19:00:00,151.63,Entretenimento,Dinheiro,159.2115,True
5565,266,2023-08-20 20:00:00,925.39,Saúde,Dinheiro,971.6595,True
5566,315,2023-08-20 21:00:00,112.97,Transporte,Cartão de Débito,118.6185,True
5567,715,2023-08-20 22:00:00,393.83,Educação,Dinheiro,413.5215,True
5568,41,2023-08-20 23:00:00,233.84,Transporte,Cartão de Crédito,245.532,True
5569,105,2023-08-21 00:00:00,848.25,Transporte,Transferência Bancária,890.6625,True
5570,901,2023-08-21 01:00:00,315.48,Educação,Cartão de Débito,331.254,True
5571,890,2023-08-21 02:00:00,991.97,Saúde,Dinheiro,1041.5685,True
5572,193,2023-08-21 03:00:00,48.23,Saúde,Cartão de Crédito,50.6415,False
5573,401,2023-08-21 04:00:00,136.99,Saúde,Dinheiro,143.83950000000002,True
5574,278,2023-08-21 05:00:00,232.39,Educação,Cartão de Crédito,244.0095,True
5575,354,2023-08-21 06:00:00,812.99,Entretenimento,Dinheiro,853.6395,True
5576,749,2023-08-21 07:00:00,879.73,Alimentação,Transferência Bancária,923.7165000000001,True
5577,937,2023-08-21 08:00:00,80.74,Entretenimento,Cartão de Débito,84.777,True
5578,733,2023-08-21 09:00:00,42.14,Entretenimento,Transferência Bancária,44.247,False
5579,580,2023-08-21 10:00:00,747.11,Transporte,Transferência Bancária,784.4655,True
5580,709,2023-08-21 11:00:00,142.02,Alimentação,Dinheiro,149.121,True
5581,256,2023-08-21 12:00:00,141.67,Saúde,Transferência Bancária,148.7535,True
5582,651,2023-08-21 13:00:00,32.14,Entretenimento,Cartão de Débito,33.747,False
5583,824,2023-08-21 14:00:00,59.31,Educação,Cartão de Crédito,62.27550000000001,True
5584,947,2023-08-21 15:00:00,271.04,Entretenimento,Cartão de Crédito,284.59200000000004,True
5585,661,2023-08-21 16:00:00,74.36,Saúde,Dinheiro,78.078,True
5586,99,2023-08-21 17:00:00,375.19,Entretenimento,Cartão de Débito,393.9495,True
5587,588,2023-08-21 18:00:00,834.45,Transporte,Cartão de Débito,876.1725000000001,True
5588,282,2023-08-21 19:00:00,333.06,Transporte,Cartão de Crédito,349.713,True
5589,883,2023-08-21 20:00:00,730.56,Entretenimento,Cartão de Crédito,767.088,True
5590,403,2023-08-21 21:00:00,102.97,Transporte,Transferência Bancária,108.1185,True
5591,109,2023-08-21 22:00:00,662.78,Educação,Dinheiro,695.919,True
5592,700,2023-08-21 23:00:00,323.58,Alimentação,Cartão de Crédito,339.759,True
5593,199,2023-08-22 00:00:00,752.26,Entretenimento,Cartão de Crédito,789.873,True
5594,303,2023-08-22 01:00:00,144.89,Educação,Cartão de Débito,152.1345,True
5595,327,2023-08-22 02:00:00,898.9,Educação,Cartão de Débito,943.845,True
5596,154,2023-08-22 03:00:00,250.15,Educação,Cartão de Débito,262.6575,True
5597,552,2023-08-22 04:00:00,359.61,Saúde,Cartão de Crédito,377.5905,True
5598,645,2023-08-22 05:00:00,950.68,Entretenimento,Dinheiro,998.2139999999999,True
5599,405,2023-08-22 06:00:00,582.7,Entretenimento,Transferência Bancária,611.835,True
5600,462,2023-08-22 07:00:00,372.11,Entretenimento,Dinheiro,390.7155,True
5601,132,2023-08-22 08:00:00,950.11,Alimentação,Cartão de Crédito,997.6155000000001,True
5602,791,2023-08-22 09:00:00,335.79,Educação,Transferência Bancária,352.57950000000005,True
5603,874,2023-08-22 10:00:00,103.92,Entretenimento,Dinheiro,109.116,True
5604,84,2023-08-22 11:00:00,996.88,Transporte,Cartão de Crédito,1046.724,True
5605,399,2023-08-22 12:00:00,275.17,Saúde,Dinheiro,288.92850000000004,True
5606,754,2023-08-22 13:00:00,852.75,Alimentação,Cartão de Crédito,895.3875,True
5607,628,2023-08-22 14:00:00,173.89,Saúde,Cartão de Débito,182.5845,True
5608,109,2023-08-22 15:00:00,734.04,Educação,Dinheiro,770.742,True
5609,221,2023-08-22 16:00:00,529.2,Transporte,Cartão de Débito,555.6600000000001,True
5610,904,2023-08-22 17:00:00,981.1,Educação,Cartão de Débito,1030.155,True
5611,553,2023-08-22 18:00:00,557.3,Entretenimento,Transferência Bancária,585.165,True
5612,368,2023-08-22 19:00:00,34.77,Saúde,Transferência Bancária,36.508500000000005,False
5613,147,2023-08-22 20:00:00,607.84,Transporte,Dinheiro,638.2320000000001,True
5614,112,2023-08-22 21:00:00,153.86,Saúde,Cartão de Crédito,161.55300000000003,True
5615,615,2023-08-22 22:00:00,800.56,Alimentação,Transferência Bancária,840.588,True
5616,558,2023-08-22 23:00:00,858.0,Transporte,Transferência Bancária,900.9000000000001,True
5617,924,2023-08-23 00:00:00,487.27,Alimentação,Cartão de Débito,511.6335,True
5618,494,2023-08-23 01:00:00,785.39,Transporte,Cartão de Débito,824.6595,True
5619,505,2023-08-23 02:00:00,153.66,Entretenimento,Cartão de Crédito,161.343,True
5620,475,2023-08-23 03:00:00,497.16,Saúde,Transferência Bancária,522.018,True
5621,836,2023-08-23 04:00:00,400.0,Saúde,Transferência Bancária,420.0,True
5622,890,2023-08-23 05:00:00,615.2,Educação,Cartão de Crédito,645.96,True
5623,271,2023-08-23 06:00:00,54.03,Transporte,Transferência Bancária,56.731500000000004,True
5624,995,2023-08-23 07:00:00,754.6,Transporte,Dinheiro,792.33,True
5625,421,2023-08-23 08:00:00,88.34,Alimentação,Dinheiro,92.757,True
5626,897,2023-08-23 09:00:00,659.91,Transporte,Cartão de Crédito,692.9055,True
5627,707,2023-08-23 10:00:00,28.27,Saúde,Cartão de Débito,29.683500000000002,False
5628,367,2023-08-23 11:00:00,833.57,Transporte,Cartão de Crédito,875.2485,True
5629,280,2023-08-23 12:00:00,182.95,Educação,Dinheiro,192.0975,True
5630,283,2023-08-23 13:00:00,520.34,Educação,Transferência Bancária,546.3570000000001,True
5631,40,2023-08-23 14:00:00,268.88,Saúde,Transferência Bancária,282.324,True
5632,959,2023-08-23 15:00:00,725.42,Saúde,Cartão de Débito,761.691,True
5633,189,2023-08-23 16:00:00,328.14,Saúde,Cartão de Débito,344.547,True
5634,164,2023-08-23 17:00:00,727.36,Transporte,Dinheiro,763.7280000000001,True
5635,994,2023-08-23 18:00:00,292.02,Transporte,Cartão de Débito,306.621,True
5636,989,2023-08-23 19:00:00,754.95,Entretenimento,Cartão de Crédito,792.6975000000001,True
5637,536,2023-08-23 20:00:00,40.3,Alimentação,Dinheiro,42.315,False
5638,536,2023-08-23 21:00:00,290.48,Transporte,Transferência Bancária,305.004,True
5639,4,2023-08-23 22:00:00,503.65,Entretenimento,Transferência Bancária,528.8325,True
5640,835,2023-08-23 23:00:00,54.61,Entretenimento,Transferência Bancária,57.3405,True
5641,290,2023-08-24 00:00:00,194.17,Educação,Cartão de Débito,203.8785,True
5642,953,2023-08-24 01:00:00,935.19,Transporte,Dinheiro,981.9495000000001,True
5643,433,2023-08-24 02:00:00,977.07,Entretenimento,Cartão de Débito,1025.9235,True
5644,471,2023-08-24 03:00:00,742.35,Educação,Cartão de Crédito,779.4675000000001,True
5645,181,2023-08-24 04:00:00,259.68,Alimentação,Dinheiro,272.66400000000004,True
5646,248,2023-08-24 05:00:00,267.91,Educação,Cartão de Débito,281.30550000000005,True
5647,628,2023-08-24 06:00:00,649.33,Alimentação,Transferência Bancária,681.7965,True
5648,279,2023-08-24 07:00:00,126.42,Saúde,Transferência Bancária,132.741,True
5649,877,2023-08-24 08:00:00,948.83,Saúde,Cartão de Crédito,996.2715000000001,True
5650,581,2023-08-24 09:00:00,232.56,Educação,Cartão de Crédito,244.18800000000002,True
5651,863,2023-08-24 10:00:00,999.64,Saúde,Cartão de Crédito,1049.622,True
5652,254,2023-08-24 11:00:00,500.78,Transporte,Transferência Bancária,525.819,True
5653,181,2023-08-24 12:00:00,773.72,Educação,Cartão de Débito,812.4060000000001,True
5654,830,2023-08-24 13:00:00,12.16,Entretenimento,Transferência Bancária,12.768,False
5655,681,2023-08-24 14:00:00,889.86,Transporte,Transferência Bancária,934.3530000000001,True
5656,825,2023-08-24 15:00:00,277.3,Educação,Transferência Bancária,291.165,True
5657,509,2023-08-24 16:00:00,671.26,Alimentação,Cartão de Débito,704.823,True
5658,761,2023-08-24 17:00:00,808.29,Saúde,Transferência Bancária,848.7045,True
5659,700,2023-08-24 18:00:00,172.51,Saúde,Cartão de Crédito,181.1355,True
5660,566,2023-08-24 19:00:00,448.08,Saúde,Cartão de Crédito,470.484,True
5661,326,2023-08-24 20:00:00,498.9,Educação,Cartão de Crédito,523.845,True
5662,357,2023-08-24 21:00:00,319.0,Transporte,Cartão de Crédito,334.95,True
5663,825,2023-08-24 22:00:00,486.94,Alimentação,Transferência Bancária,511.28700000000003,True
5664,650,2023-08-24 23:00:00,324.37,Saúde,Transferência Bancária,340.5885,True
5665,680,2023-08-25 00:00:00,367.14,Transporte,Transferência Bancária,385.497,True
5666,391,2023-08-25 01:00:00,672.64,Entretenimento,Cartão de Crédito,706.272,True
5667,615,2023-08-25 02:00:00,636.27,Entretenimento,Cartão de Débito,668.0835,True
5668,934,2023-08-25 03:00:00,239.94,Alimentação,Dinheiro,251.937,True
5669,85,2023-08-25 04:00:00,898.51,Saúde,Dinheiro,943.4355,True
5670,317,2023-08-25 05:00:00,864.16,Entretenimento,Dinheiro,907.368,True
5671,212,2023-08-25 06:00:00,513.99,Transporte,Cartão de Débito,539.6895000000001,True
5672,515,2023-08-25 07:00:00,438.92,Transporte,Transferência Bancária,460.86600000000004,True
5673,384,2023-08-25 08:00:00,383.09,Entretenimento,Dinheiro,402.2445,True
5674,691,2023-08-25 09:00:00,710.2,Saúde,Dinheiro,745.71,True
5675,342,2023-08-25 10:00:00,674.95,Alimentação,Transferência Bancária,708.6975000000001,True
5676,815,2023-08-25 11:00:00,204.22,Saúde,Dinheiro,214.431,True
5677,964,2023-08-25 12:00:00,674.74,Educação,Transferência Bancária,708.4770000000001,True
5678,988,2023-08-25 13:00:00,259.91,Entretenimento,Dinheiro,272.9055,True
5679,844,2023-08-25 14:00:00,28.37,Educação,Transferência Bancária,29.788500000000003,False
5680,38,2023-08-25 15:00:00,702.22,Entretenimento,Cartão de Crédito,737.331,True
5681,511,2023-08-25 16:00:00,648.35,Alimentação,Cartão de Débito,680.7675,True
5682,420,2023-08-25 17:00:00,416.7,Saúde,Dinheiro,437.535,True
5683,751,2023-08-25 18:00:00,530.43,Saúde,Transferência Bancária,556.9515,True
5684,169,2023-08-25 19:00:00,947.7,Entretenimento,Cartão de Crédito,995.085,True
5685,965,2023-08-25 20:00:00,599.25,Transporte,Transferência Bancária,629.2125,True
5686,909,2023-08-25 21:00:00,661.31,Educação,Dinheiro,694.3755,True
5687,343,2023-08-25 22:00:00,73.27,Saúde,Dinheiro,76.9335,True
5688,826,2023-08-25 23:00:00,174.33,Saúde,Dinheiro,183.0465,True
5689,306,2023-08-26 00:00:00,307.94,Entretenimento,Dinheiro,323.337,True
5690,542,2023-08-26 01:00:00,543.99,Transporte,Dinheiro,571.1895000000001,True
5691,702,2023-08-26 02:00:00,778.82,Educação,Cartão de Crédito,817.7610000000001,True
